"","VE_susc","t","Label_testingDiff","NonCovid_cumPropSymptInfect_unvac.2.5.","NonCovid_cumPropSymptInfect_unvac.50.","NonCovid_cumPropSymptInfect_unvac.97.5.","NonCovid_cumPropSymptInfect_vac.2.5.","NonCovid_cumPropSymptInfect_vac.50.","NonCovid_cumPropSymptInfect_vac.97.5.","CumProp_falseNeg_vac.2.5.","CumProp_falseNeg_vac.50.","CumProp_falseNeg_vac.97.5.","CumProp_falseNeg_unvac.2.5.","CumProp_falseNeg_unvac.50.","CumProp_falseNeg_unvac.97.5.","VE_symptOR_observed.2.5.","VE_symptOR_observed.50.","VE_symptOR_observed.97.5.","VE_symptOR.2.5.","VE_symptOR.50.","VE_symptOR.97.5.","VE_symptRR_observed.2.5.","VE_symptRR_observed.50.","VE_symptRR_observed.97.5.","VE_symptRR.2.5.","VE_symptRR.50.","VE_symptRR.97.5.","t_highChange.2.5.","t_highChange.50.","t_highChange.97.5.","totalNum_sims"
"1",0.1,30,"equal",0.454274,0.4611,0.467745,0.457392333333333,0.4614,0.463974,0,0.000167014831313734,0.000336531033986465,0,0.000167700864181143,0.000506078134127505,-0.0895717463194779,0.0900543309609408,0.257112019121761,-0.0554094760976361,0.0893167117090344,0.206837613225956,-0.0869358974358974,0.0882051282051282,0.25730122324159,-0.0579769873940422,0.089679657871379,0.207112068965518,47,50,53,100
"2",0.1,31,"equal",0.462676,0.46978,0.476327,0.466101666666667,0.470026666666666,0.472741,0,0.000163952384182436,0.000358275544504567,0,0.000163880712459446,0.000577942148128336,-0.120617525204256,0.0874365774535215,0.259377523932109,-0.0483845011958066,0.0855539998425837,0.207193039704373,-0.120343339522729,0.08718643707483,0.255191965221035,-0.0538147530349365,0.0826702833031948,0.197187117524834,47,50,53,100
"3",0.1,32,"equal",0.470312,0.47768,0.484629,0.474256333333333,0.478346666666666,0.481150666666667,2.53117339869977e-05,0.000160776109305179,0.000426627577942059,0,0.000160991760041801,0.000725055380156106,-0.106487825591083,0.0954240816213497,0.25095239194743,-0.0487045690353422,0.07868377561542,0.192694894301106,-0.0915428450823133,0.0949999999999999,0.247346278317152,-0.0564541903409091,0.0815452072514219,0.183022747901067,47,50,53,100
"4",0.1,33,"equal",0.477573,0.48568,0.492355,0.481078,0.486333333333334,0.489698666666667,5.20248734078578e-05,0.000208708357439255,0.000419302298136097,0,0.000157952933967639,0.000776510397836473,-0.0721637261311413,0.0873947675849868,0.241214755087939,0.00401449949081178,0.0956906428060942,0.196230134026606,-0.0701841078268412,0.089105339105339,0.229798199767712,-0.00271855206952425,0.0967259285337088,0.190304182509506,47,50,53,100
"5",0.1,34,"equal",0.484502,0.49308,0.49959,0.487476333333333,0.494033333333333,0.497655333333333,0.000101238829886251,0.00025380072397589,0.000560809241866804,0,0.000301205065216794,0.000760717034117712,-0.0350352769786961,0.091483751396911,0.209512047717497,0.0114716935212875,0.0976383794040188,0.184088115013101,-0.029158970214731,0.0944099378881988,0.199870144306561,0.00610890999112419,0.0989200222609834,0.179414927261227,47,50,53,100
"6",0.1,35,"equal",0.490714,0.49986,0.507457,0.493457333333333,0.50144,0.505149666666667,9.91541838948066e-05,0.000295742308566239,0.000574216464377346,0,0.000295923666274641,0.000892464213632097,-0.033757190772546,0.0986090060428974,0.196704149654724,0.0166536676659227,0.0925460713409503,0.184173172465092,-0.0343464052287582,0.095952023988006,0.192953945324635,0.0130660935050249,0.0916460030927874,0.178787736106562,47,50,53,100
"7",0.1,36,"equal",0.496537,0.50624,0.514303,0.499289333333333,0.5079,0.512527666666667,9.75214781845516e-05,0.000339970859640602,0.000631736936571536,0,0.000292483207237911,0.00087361526050783,-0.0398868940613272,0.0814778584739559,0.206828869453997,0.0141090294127775,0.0981295867937326,0.178155560537757,-0.0516975308641975,0.0801776531089294,0.207484895129792,0.0157380967161214,0.095278390322095,0.168810054812948,47,50,53,100
"8",0.1,37,"equal",0.500971,0.51266,0.521155,0.504030666666667,0.513606666666667,0.519368,0.000141958582453154,0.000424058277106999,0.00068488786891086,0,0.000424148304747049,0.00126887565525266,-0.0297596530996144,0.0909708782847078,0.208480169982611,0.0211642094207051,0.0957077011988723,0.168921009416004,-0.0263315217391305,0.0879576728877952,0.199590611353712,0.018567494201982,0.0925328743454807,0.158727113208596,47,50,53,100
"9",0.1,38,"equal",0.503672,0.51776,0.527261,0.508594666666667,0.519253333333333,0.525802666666667,0.000162032888111235,0.000463445731113793,0.000852726604205639,0,0.000421289277711632,0.00143445030500199,-0.0120035662546684,0.0916371037273966,0.182740092987073,0.0226121841658629,0.0980811760378145,0.162884851673544,-0.0191927005666566,0.0847309573724668,0.179666124209467,0.0222019187676184,0.0934180403139105,0.150538007575907,47,50,53,100
"10",0.1,39,"equal",0.50633,0.52218,0.532766,0.511442666666667,0.523933333333333,0.532006333333333,0.000227439456443089,0.000543970992685169,0.000963531119993061,0,0.000546824215581504,0.00154038061543511,-0.0102884079489118,0.0907969422701937,0.185602366252944,0.0349233972353049,0.0968587485242534,0.153379187643613,-0.00884258182851521,0.0910400079555978,0.180298448425458,0.0338755477069887,0.0952984073718106,0.142331689610301,47,50,53,100
"11",0.1,40,"equal",0.5087,0.52578,0.537501,0.513346666666667,0.52788,0.537186666666667,0.00031294636832249,0.000623802566529386,0.00114276831862481,0.000132272804994551,0.000662823837793515,0.00157164502802482,0.0116676184674191,0.0967975179323893,0.179076831108364,0.0417341241187074,0.0971114876679685,0.154841365885274,0.00602491823422055,0.0940470900078186,0.176951227221722,0.0408305614542812,0.0929972216417853,0.144194903166751,47,50,53,100
"12",0.1,41,"equal",0.508409,0.52892,0.542224,0.514442333333333,0.53152,0.542588666666667,0.000394642570010045,0.000736026358257297,0.00134988391513535,0.000191848770950626,0.00077952481900886,0.0017836281616853,0.0356442152871539,0.0948896741125144,0.171150817374271,0.0551807858722749,0.0970254578059298,0.149877103667557,0.0348468548626277,0.0935306553911205,0.164873131231008,0.0547276788523732,0.0946254075353802,0.135909868034407,47,50,53,100
"13",0.1,42,"equal",0.506573,0.53084,0.546486,0.514149666666667,0.533993333333333,0.547145666666667,0.000429553331236643,0.000828332806697977,0.00144662736907112,0.000378451006064421,0.000898357348712663,0.00198120134845234,0.0278306038188584,0.104090729798456,0.169047873352351,0.0520884802464002,0.0999513560666309,0.148252628037341,0.0267037385087907,0.09805244634966,0.159460552769905,0.0554063755435326,0.0922470517253849,0.133187251491533,47,50,53,100
"14",0.1,43,"equal",0.504738,0.53164,0.55025,0.512813,0.53554,0.550968333333333,0.000442462482350747,0.000962406036627114,0.00170339227310247,0.00043493242534824,0.00112142549553283,0.0022964945724924,0.0337099206543356,0.107819597420027,0.173071402864523,0.056345642178174,0.0993348900653099,0.145342351282248,0.0398533245866345,0.100061786960902,0.159683609073853,0.0578234184019256,0.0933054608160652,0.135674990638099,47,50,53,100
"15",0.1,44,"equal",0.500834,0.5313,0.551902,0.510434333333333,0.535866666666666,0.554138,0.000598985859274348,0.00112717215974667,0.00185702962668825,0.000550335739296601,0.00132394643598113,0.00267188324741978,0.0272506153582508,0.106993091256512,0.165406051323727,0.0637630975568153,0.101910030059339,0.14676646038647,0.0305202990252973,0.0985653179427356,0.149059194741453,0.0623084768336933,0.0938409733551146,0.130734637504293,47,50,53,100
"16",0.1,45,"equal",0.495211,0.52984,0.553045,0.506537,0.535386666666666,0.556894,0.000609715768894666,0.00130437283578155,0.00213875407715733,0.000603896534250567,0.00151436960668199,0.00299536083407496,0.0290891984645076,0.105136553451616,0.161241275219441,0.0654893890846244,0.106928129667564,0.143562784117776,0.0346460912769964,0.0970054047658287,0.141988393056537,0.066353208383462,0.0973298276037851,0.129848687812552,47,50,53,100
"17",0.1,46,"equal",0.488456,0.52642,0.553898,0.501462333333333,0.53362,0.558198,0.000775052853091022,0.00154838551718642,0.00243389727064428,0.000764399219403401,0.00169775928136267,0.00339630410552397,0.0360448324835446,0.105284281960923,0.165124278282065,0.0710488064948213,0.113334049942841,0.146006758144051,0.0402128396268687,0.0966250113038151,0.14860826621768,0.0675565354612188,0.095753652125679,0.125345626514452,47,50,53,100
"18",0.1,47,"equal",0.480463,0.5222,0.554105,0.494316333333333,0.53026,0.558297333333333,0.000932304788404744,0.00178234242066589,0.00278959974211071,0.00103613416170294,0.0019660882248637,0.00361345357410567,0.0532956704338513,0.109525613047574,0.166014444320352,0.067557269398995,0.115321132901506,0.146736987199158,0.0448901619471319,0.0976559664043428,0.148853869732206,0.0674005470564454,0.0990410028889149,0.129116118456604,47,50,53,100
"19",0.1,48,"equal",0.469724,0.51636,0.553204,0.486014333333333,0.525353333333333,0.557774333333333,0.00112525231858257,0.00205537096092482,0.00318823339272186,0.00108055773112586,0.00223413940710453,0.00421233612722974,0.0576199544440941,0.111471339296773,0.164347310433997,0.0720190694104074,0.115452166656417,0.146011940955078,0.0517341321337684,0.0978524005145441,0.139159412782601,0.0706692325557912,0.0997603096339585,0.123053897953426,47,50,53,100
"20",0.1,49,"equal",0.458575,0.5083,0.549932,0.476809,0.51906,0.555629666666667,0.00129827048270419,0.00237001411068345,0.00351832999159144,0.00111614392407714,0.00255346324999422,0.00446539563762085,0.0575481942027429,0.113006690613866,0.165008443288724,0.0769480149741745,0.118005310696045,0.150950596593744,0.0523231758382607,0.0985328517240236,0.138153109991804,0.0700319089481974,0.0992122797185379,0.124333508642061,47,50,53,100
"21",0.1,50,"equal",0.446565,0.4992,0.546051,0.466701,0.511293333333333,0.552239,0.00148957841370665,0.00265605321917309,0.00408977470068276,0.00149047097038052,0.00288187594435374,0.00527134419475421,0.0585783590212567,0.114892379147573,0.159246564107904,0.0816016451968318,0.122221223158041,0.15192709510876,0.0535206595743954,0.0984972406728132,0.13101347660184,0.0704421415286678,0.0992425579432223,0.123622255544181,47,50,53,100
"22",0.1,51,"equal",0.432846,0.48874,0.539243,0.455805,0.502733333333333,0.548027333333333,0.00177772395090296,0.00300567107238848,0.00465194747276629,0.0018079967887508,0.00326320715430115,0.00566864213606622,0.0645349964252211,0.116365507112226,0.159179922464301,0.0879816065452705,0.125892140263887,0.157424650228336,0.0621537168793449,0.0963197804222763,0.131148365188867,0.0717253344576886,0.0990492119547929,0.122775358556942,47,50,53,100
"23",0.1,52,"equal",0.419444,0.47688,0.531652,0.444758333333333,0.492653333333333,0.541598,0.00207309860162593,0.00345032058363076,0.00525913580878777,0.00207392671561795,0.00385814707141198,0.00633235667269621,0.0713622786012588,0.118566155685335,0.159895629377741,0.098097118678886,0.128919834420644,0.160572909766443,0.0648443285993316,0.0976866373277717,0.128086410561842,0.0795072780509674,0.099793754424106,0.124420061650591,47,50,53,100
"24",0.1,53,"equal",0.406603,0.46258,0.522115,0.433020333333333,0.481993333333333,0.534015,0.0023575771646655,0.00388441827507116,0.00603596363584548,0.00239713995035778,0.00435177276699886,0.0071326411162083,0.0842644371691838,0.122381613321191,0.161100001989394,0.101008695802994,0.134192434000274,0.161125679283484,0.0699988397513721,0.0975006968742713,0.127926203413802,0.0799883286979226,0.0996902128415007,0.120316446241812,47,50,53,100
"25",0.1,54,"equal",0.393111,0.44944,0.511595,0.420973666666667,0.470386666666667,0.52518,0.00286868253873893,0.00444614103021434,0.00686090412147225,0.00284157056500703,0.00488304816711025,0.00804454931988481,0.0934026088756495,0.127081794018404,0.167854288366611,0.103414723979283,0.138349931614979,0.166946883545977,0.0699343369567725,0.0998159455744492,0.127382419009369,0.0787972709933627,0.100435734389659,0.117814137600222,47,50,53,100
"26",0.1,55,"equal",0.379093,0.43518,0.499628,0.409529333333333,0.458413333333334,0.515701,0.00315802290423133,0.00509235160358286,0.00776045915752019,0.00318739926621257,0.00563649688761932,0.00876058857009315,0.0947921608927245,0.131954307328781,0.174503639205984,0.107991894538059,0.14170492000831,0.171802076238249,0.0745970355525376,0.10086584550204,0.124813723515349,0.0831224058143222,0.0993692491670514,0.114776088007029,47,50,53,100
"27",0.1,56,"equal",0.365252,0.42136,0.487189,0.398916,0.44584,0.504433333333333,0.00364992753863114,0.00560533795678409,0.00870976887908172,0.00382171885638463,0.00638051693842352,0.00975369597212501,0.0978444173674595,0.135620624808494,0.168373708116453,0.112807580325151,0.147236543086686,0.174496586811447,0.0699111486870262,0.0999879342870393,0.123164381517041,0.0840015457216022,0.100849469864761,0.112860092068105,47,50,53,100
"28",0.1,57,"equal",0.35404,0.4061,0.472581,0.389206666666667,0.43344,0.492014666666667,0.00409508388421049,0.00630950784596876,0.00975017239161494,0.00429237982031963,0.00714184539676885,0.0106246153976895,0.101364460048517,0.14336537114105,0.176484016128666,0.119382777499373,0.153336593213428,0.181720290210258,0.0699940527064978,0.099410966918413,0.123965428979329,0.0826479589433355,0.100225504779396,0.113125327893166,47,50,53,100
"29",0.1,58,"equal",0.34314,0.39206,0.457554,0.379456333333333,0.421506666666666,0.479422666666667,0.00474733578219978,0.00711787500026453,0.0108011595420897,0.00482006474409784,0.00803719764462538,0.0117187025290452,0.105379929476564,0.14432718201999,0.181273226106826,0.127441420722867,0.159045816107243,0.188093682990263,0.0713608989983419,0.09908176276299,0.122025000564769,0.0827246177002328,0.0994424093703349,0.112472936436888,47,50,53,100
"30",0.1,59,"equal",0.333787,0.3791,0.444008,0.371657666666667,0.409986666666666,0.466228666666667,0.00550367879852462,0.00791251465767275,0.0119271681876027,0.00552497172335954,0.00901266540509396,0.012786161424044,0.1139445816845,0.148908065638912,0.185424571867669,0.132081027335101,0.164983086325011,0.194099904305902,0.0767817328258489,0.0997951265162791,0.116649193559189,0.0821220507008556,0.0999499989635497,0.110691729717306,47,50,53,100
"31",0.1,60,"equal",0.325441,0.36632,0.429436,0.363943,0.398646666666666,0.453164666666667,0.00622097507393672,0.00894022532851175,0.0130714314900659,0.00623377932278409,0.0101894748403349,0.0145538175177305,0.115954857137189,0.15525283244154,0.188139117146759,0.133882560011485,0.17029930260563,0.196381475628179,0.0777593664303346,0.100495535106366,0.116847272073625,0.0832855500251315,0.100204624988872,0.110993027354922,47,50,53,100
"32",0.1,61,"equal",0.318519,0.35674,0.414458,0.356966333333333,0.3888,0.439685333333333,0.00695462234516369,0.00997003330914053,0.0142678486847065,0.00704305491885944,0.0112686568671305,0.0157529115628845,0.122155988568358,0.158277335937936,0.192808461444222,0.139647201878606,0.176416622762174,0.201251375866481,0.0781084591710719,0.0997336223341795,0.118184748076449,0.0827336297585462,0.0998620580091799,0.109787535744474,47,50,53,100
"33",0.1,62,"equal",0.312427,0.34594,0.399782,0.351470333333333,0.38022,0.426191,0.00781777001829913,0.0111566538328161,0.0154967515221171,0.0080780387429678,0.0125491353092012,0.0167527737135162,0.129155970098683,0.162918978183649,0.191413016744003,0.14735675212378,0.181509127576765,0.20492035075913,0.0788664317567774,0.0981417122594646,0.117616062219154,0.0844187269510336,0.100227266876339,0.109276348760022,47,50,53,100
"34",0.1,63,"equal",0.307553,0.33694,0.386016,0.34719,0.372493333333334,0.414326,0.009020637394743,0.012244541077785,0.0168676816673714,0.0092806972181966,0.0136904976629872,0.0184799216630112,0.133197831811877,0.167756528773147,0.195242666210889,0.153716876245226,0.187746241295958,0.210420243626245,0.0806945347193787,0.0987892380444776,0.11592215530055,0.0843615036033676,0.099480230245946,0.108555450681243,47,50,53,100
"35",0.1,64,"equal",0.303189,0.3285,0.373089,0.343647333333333,0.3658,0.402824666666667,0.00999553446923021,0.0135180774558032,0.018209929288826,0.0102458800841515,0.0151447434332189,0.0203387787867667,0.132737583125849,0.169361355636237,0.201845015911101,0.154784647914329,0.191605567902042,0.215693231660852,0.0816897100239175,0.098642473231367,0.116228225854843,0.0840339358974804,0.0988381963321759,0.10863463732696,47,50,53,100
"36",0.1,65,"equal",0.300087,0.32176,0.360988,0.341064333333333,0.3604,0.393322666666667,0.0110039235182328,0.0147526490802475,0.0196575008950603,0.0112163287905857,0.0165813385589645,0.0219800924439872,0.137649186942642,0.174447613858852,0.207701689625382,0.158844858227035,0.196740991543707,0.219971942396241,0.0834875449389285,0.100088359935132,0.116257675653266,0.0843819514940053,0.098897960916814,0.109611861676197,47,50,53,100
"37",0.1,66,"equal",0.296994,0.31564,0.351012,0.339155,0.3555,0.384875666666667,0.012036026372387,0.0161091454890006,0.0211640724980656,0.0124317650288323,0.0178349660143445,0.0234101898808822,0.142209115898513,0.178686006273769,0.207714752866397,0.165600919182627,0.199625830955602,0.222289777461734,0.0837105340177136,0.100003414576536,0.116797022269602,0.0853887295734354,0.0996844733408377,0.109395358096135,47,50,53,100
"38",0.1,67,"equal",0.29421,0.31104,0.342016,0.337729,0.351806666666666,0.377607666666667,0.0132630501459823,0.0175689124029809,0.0227951268616641,0.0137148452695619,0.0192530223430155,0.024930585812495,0.147237180747479,0.182880263402709,0.209128803799029,0.171386307942616,0.205987130240076,0.227263795706453,0.0839313558979115,0.09932309676023,0.115358613319149,0.0857356052362608,0.0998770640365781,0.109598343055184,47,50,53,100
"39",0.1,68,"equal",0.293068,0.30766,0.334187,0.337078333333333,0.349093333333333,0.370509,0.0142277075958732,0.0190473144838627,0.0245635827188395,0.0151297648934978,0.0209704893882798,0.0270243524945268,0.147985062293131,0.184272790067784,0.216240816516785,0.175663791968488,0.207622243694829,0.228730366127146,0.0837980383064508,0.0989128710522212,0.116952470425763,0.0857178093335765,0.0999456626204015,0.109515938727059,47,50,53,100
"40",0.1,69,"equal",0.291904,0.30416,0.326924,0.3368,0.346773333333333,0.365433666666667,0.0155968747640541,0.0207704965490489,0.0261419453340403,0.0164091232445751,0.0228217237929198,0.0289388803586762,0.149902651880164,0.187752095858678,0.216988190636971,0.180117596596932,0.209545518747763,0.231923413898436,0.0837194299832715,0.0985084990168787,0.116398420807174,0.0858956479532245,0.0998661463624916,0.109847253986608,47,50,53,100
"41",0.1,70,"equal",0.291299,0.30168,0.321688,0.336377333333333,0.34514,0.360879333333333,0.0169955404286709,0.0222936738260398,0.0278579598116122,0.0177335962796013,0.024609819655739,0.0308308559451414,0.155618552052099,0.187645152701048,0.21903005976746,0.183183060708192,0.211018753370669,0.234051181838427,0.0845191510406316,0.0986405190841685,0.115571253415751,0.0863593486676987,0.0990438437968306,0.109758096502843,47,50,53,100
"42",0.1,71,"equal",0.291019,0.3001,0.3168,0.336776333333333,0.343993333333333,0.357331666666667,0.0183882777458791,0.0239545022599567,0.0293603700503002,0.0195150491425174,0.026365649714708,0.0326222555178511,0.156730086468906,0.190458546072731,0.221127712631115,0.187472316052937,0.214482602824192,0.234482361392694,0.0841261646560208,0.0983777579400004,0.11517437331095,0.0870936257906192,0.0991999334826072,0.110398335959487,47,50,53,100
"43",0.1,72,"equal",0.290534,0.29918,0.312594,0.337496,0.34344,0.354373333333333,0.0198351879300699,0.0258540304039972,0.0310804571116525,0.0212153147685439,0.0280975171881861,0.034685066892727,0.161730715686403,0.192982429800596,0.221123052954914,0.188293436706298,0.216020937009955,0.236358724515877,0.0847518120816076,0.0986660880866838,0.114860049341132,0.0867414864488465,0.0996126809777838,0.11017679158765,47,50,53,100
"44",0.1,73,"equal",0.290595,0.29848,0.310153,0.338014333333333,0.34324,0.352393333333333,0.0213746639762433,0.0274232123429691,0.0331000175410831,0.0229718330521529,0.0297832833894769,0.0369623263706364,0.163499523223355,0.196066367968682,0.222059083196096,0.192753942160019,0.217171569201381,0.237493986613504,0.0846518074247255,0.098844807968045,0.114806561798557,0.0872685282399372,0.0992115712629509,0.109814790676743,47,50,53,100
"45",0.1,74,"equal",0.290951,0.29822,0.308318,0.338947666666667,0.343466666666666,0.350783,0.0227607462657859,0.0291219959725967,0.0346962507142504,0.0246248808659241,0.0316858365743116,0.0388712790912647,0.164396044784531,0.196950498669269,0.220788646901821,0.192715408487312,0.218222405540048,0.239901178257337,0.0862802515679979,0.099329714005456,0.114891494587968,0.0873644762552893,0.0992457420812019,0.109635283177399,47,50,53,100
"46",0.1,75,"equal",0.291335,0.29826,0.306904,0.339984,0.343713333333334,0.349949333333333,0.0244117680179411,0.030711806514353,0.0362528055726376,0.0266282732554843,0.033255791485125,0.0405526287399309,0.16464881305138,0.197277284233236,0.222650082550543,0.195379678704988,0.219680916047098,0.239670320380844,0.0856217154654655,0.0989534258220959,0.115352315609075,0.0878302072772332,0.0992102542970244,0.109358497770696,47,50,53,100
"47",0.1,76,"equal",0.291632,0.29852,0.306572,0.341092666666667,0.344426666666667,0.349761333333333,0.0261442093867085,0.0325204109579776,0.0377481695526234,0.027939838644125,0.0351668827161227,0.0425633541266175,0.164020839486894,0.197338587868629,0.2225718421271,0.1975442359571,0.221142388696664,0.240219082484668,0.0857873488937057,0.098606898110023,0.114372275868573,0.0874504654563362,0.0992731912695319,0.10898227694916,47,50,53,100
"48",0.1,77,"equal",0.29232,0.29878,0.306785,0.342019666666667,0.345266666666666,0.349986666666667,0.0278520066694001,0.0341150456468126,0.0396313994848267,0.0298350456709264,0.0369869457256402,0.0441325267306114,0.164866572788704,0.197998080894738,0.224303123846838,0.19763068695349,0.221503174804264,0.241269148000322,0.0858882601677904,0.0990246717373302,0.114941725600735,0.0874833058426027,0.099319107687338,0.108846011887379,47,50,53,100
"49",0.1,78,"equal",0.293137,0.29938,0.307069,0.343315333333333,0.346266666666667,0.350694666666667,0.0295532808751874,0.0356770839759804,0.0410432104318071,0.0316029116050356,0.0388646353378998,0.0460808061257878,0.166555424827174,0.198492167834027,0.224150417833149,0.198292424067213,0.22085174925356,0.242410935301545,0.0862563891661634,0.0994623562673617,0.115056682196756,0.0871656707783251,0.0995287090233506,0.108710566757215,47,50,53,100
"50",0.1,79,"equal",0.294312,0.30012,0.307702,0.344441,0.347253333333333,0.351148,0.0310757236683856,0.0373417121625199,0.0430103395611513,0.0335298820413044,0.0405988370003437,0.0478345075107439,0.166428125288943,0.199897403946411,0.22516906886474,0.199626358405642,0.222287148776969,0.242463609610218,0.085875693828406,0.0991764526460272,0.115161598444704,0.0874791922320493,0.0994866828789439,0.108525710203449,47,50,53,100
"51",0.1,80,"equal",0.295137,0.30084,0.307825,0.345627666666667,0.348386666666667,0.351876,0.0329042835433398,0.0390255478714153,0.0447640227225553,0.0353412328449566,0.0425119021601724,0.0494858563168958,0.165605968058865,0.19994924344815,0.225713604413148,0.19911324390382,0.222560393355442,0.243777549854131,0.0858758898312252,0.0991682778444324,0.114868957526408,0.0874024921863736,0.099522074460702,0.108853029464516,47,50,53,100
"52",0.1,81,"equal",0.295405,0.30174,0.308652,0.346838,0.349526666666666,0.35283,0.0344777601293657,0.0407561454358632,0.0462295336564939,0.0371905512009682,0.0443112500403539,0.0514330879778025,0.166332792955013,0.200142762549212,0.225522772008681,0.200305906989627,0.223253383948292,0.244695558039767,0.0858958708758938,0.0989641487934405,0.115139038279274,0.0874588097703669,0.0997009145412773,0.108873608284843,47,50,53,100
