VE_susc,VE_infect,Covid_probTrans,totalNum_sims,t,Label_testingDiff,VE_symptOR_observed.2.5.,VE_symptOR_observed.50.,VE_symptOR_observed.97.5.,VE_symptRR_observed.2.5.,VE_symptRR_observed.50.,VE_symptRR_observed.97.5.,Covid_cumPropSymptInfect_vac.2.5.,Covid_cumPropSymptInfect_vac.50.,Covid_cumPropSymptInfect_vac.97.5.,Covid_cumPropSymptInfect_unvac.2.5.,Covid_cumPropSymptInfect_unvac.50.,Covid_cumPropSymptInfect_unvac.97.5.,Avg_numContacts.2.5.,Avg_numContacts.50.,Avg_numContacts.97.5.,t_highChange.2.5.,t_highChange.50.,t_highChange.97.5.
0.1,0.2,0.1,100,65,highUnequal,-0.30183312,-0.230317128,-0.173510128,-1.228559637,-1.142444675,-1.073876909,0.445917667,0.49564,0.521055667,0.490689,0.54866,0.580187,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,66,highUnequal,-0.308784093,-0.240730857,-0.187516962,-1.226140385,-1.131274451,-1.066420959,0.461849333,0.505713333,0.527086667,0.508552,0.55988,0.587063,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,67,highUnequal,-0.316661768,-0.246746902,-0.193947477,-1.213958163,-1.125863853,-1.058681995,0.476182333,0.51408,0.532350667,0.523275,0.57002,0.593606,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,68,highUnequal,-0.325586584,-0.25455637,-0.204529085,-1.195033248,-1.114956195,-1.058118595,0.489606667,0.52088,0.536627667,0.538267,0.57814,0.598324,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,69,highUnequal,-0.32613687,-0.259974369,-0.214835787,-1.187384172,-1.107786079,-1.05412942,0.500372333,0.526846667,0.540516333,0.550862,0.58528,0.602595,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,70,highUnequal,-0.329962074,-0.26898322,-0.223601783,-1.178877179,-1.099686786,-1.045697932,0.509822,0.531966667,0.543996333,0.561959,0.59078,0.605981,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,71,highUnequal,-0.333417403,-0.274091374,-0.22760352,-1.175550541,-1.093197217,-1.036636504,0.517935667,0.536346667,0.546529333,0.57104,0.59542,0.608755,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,72,highUnequal,-0.338663501,-0.283859125,-0.234081201,-1.160203509,-1.088270362,-1.03224428,0.52486,0.539926667,0.548657,0.579223,0.59934,0.611269,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,73,highUnequal,-0.348725473,-0.286900321,-0.234796963,-1.155824088,-1.083389494,-1.029455489,0.530287333,0.543093333,0.550371,0.58548,0.6027,0.613065,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,74,highUnequal,-0.355329475,-0.290639925,-0.243666546,-1.154778449,-1.078274259,-1.027911546,0.535275333,0.545586667,0.552077,0.590597,0.6051,0.61468,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,75,highUnequal,-0.358018325,-0.296030646,-0.250775235,-1.146823065,-1.074409631,-1.025740915,0.539121,0.54766,0.553377667,0.594735,0.6075,0.615922,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,76,highUnequal,-0.363165927,-0.298451963,-0.256961975,-1.144370742,-1.073358746,-1.021255037,0.542077667,0.54938,0.554457333,0.5986,0.60964,0.616983,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,77,highUnequal,-0.372865838,-0.303914297,-0.257899191,-1.144246042,-1.069754282,-1.018343081,0.544477,0.55088,0.555462333,0.601456,0.61134,0.618444,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,78,highUnequal,-0.375124282,-0.310127628,-0.263737408,-1.143420242,-1.068557711,-1.016514929,0.546106333,0.5519,0.556101,0.603438,0.61276,0.61973,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,79,highUnequal,-0.380590145,-0.316605165,-0.268357488,-1.13992547,-1.066428848,-1.01235439,0.547821667,0.552766667,0.556654667,0.605558,0.61382,0.620694,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,80,highUnequal,-0.385236698,-0.321495143,-0.271832242,-1.139817731,-1.065880382,-1.010782973,0.549126333,0.553486667,0.557297667,0.60692,0.61472,0.621534,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,81,highUnequal,-0.389745608,-0.326526918,-0.277933835,-1.135957067,-1.064018791,-1.010937426,0.550328,0.554226667,0.557824,0.608163,0.61546,0.622355,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,82,highUnequal,-0.394231176,-0.331548687,-0.279916073,-1.135303893,-1.062780198,-1.00908403,0.551246667,0.55486,0.558152333,0.609127,0.6161,0.622936,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,83,highUnequal,-0.397267419,-0.335273104,-0.282885768,-1.134902631,-1.062751871,-1.008594851,0.551877333,0.555293333,0.558484333,0.609708,0.61662,0.623258,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,84,highUnequal,-0.401153132,-0.33856749,-0.289842858,-1.132520908,-1.062199774,-1.007172904,0.552330667,0.555606667,0.558809667,0.610055,0.61698,0.623534,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,85,highUnequal,-0.407333798,-0.342607086,-0.296060101,-1.129687701,-1.061268208,-1.008156624,0.552704667,0.555893333,0.559093333,0.61047,0.61746,0.623732,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,86,highUnequal,-0.410312097,-0.346903343,-0.296483172,-1.127646392,-1.060769458,-1.007805648,0.553006333,0.556173333,0.559367,0.610792,0.61776,0.623829,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,87,highUnequal,-0.413859062,-0.350975962,-0.298626435,-1.126477961,-1.060301832,-1.007744057,0.553241,0.5564,0.559634333,0.610977,0.61798,0.624067,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,88,highUnequal,-0.418319458,-0.355580036,-0.303455091,-1.125415851,-1.059755137,-1.0078607,0.553341333,0.556566667,0.559787333,0.611177,0.61822,0.624109,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,89,highUnequal,-0.422314149,-0.361018808,-0.309479855,-1.124945076,-1.059754524,-1.007606482,0.553492333,0.556693333,0.559901667,0.611419,0.61838,0.624151,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,90,highUnequal,-0.423226007,-0.363787608,-0.311912592,-1.124797105,-1.059047091,-1.007700182,0.553618,0.5568,0.559996333,0.611577,0.61848,0.62425,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,91,highUnequal,-0.429038419,-0.367629466,-0.313952992,-1.124680295,-1.058958929,-1.007619806,0.553698667,0.55688,0.56011,0.611695,0.61858,0.624309,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,92,highUnequal,-0.43168797,-0.372577737,-0.318859357,-1.125116773,-1.058666789,-1.008181096,0.553804,0.55694,0.560206,0.611878,0.61864,0.624347,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,93,highUnequal,-0.435036099,-0.376732038,-0.321784015,-1.125014961,-1.058719204,-1.008113411,0.553884,0.557033333,0.560265667,0.612013,0.61868,0.624347,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,94,highUnequal,-0.439815931,-0.3795663,-0.326265949,-1.125518753,-1.05869142,-1.008244643,0.553936,0.5571,0.560320333,0.612032,0.61868,0.624366,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,95,highUnequal,-0.444557927,-0.382159939,-0.329241857,-1.125754231,-1.058165524,-1.008024736,0.553961333,0.557166667,0.560373,0.612133,0.61874,0.624423,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,96,highUnequal,-0.448229977,-0.387987873,-0.333457518,-1.125395429,-1.057695498,-1.007993414,0.554007667,0.557186667,0.560413,0.612171,0.61874,0.624541,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,97,highUnequal,-0.453701583,-0.391467027,-0.338084975,-1.125374056,-1.057940147,-1.007269483,0.554014,0.557213333,0.560425667,0.612171,0.61874,0.624604,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,98,highUnequal,-0.457915433,-0.395147779,-0.34107502,-1.12435732,-1.057926773,-1.007386981,0.554014,0.557233333,0.560465667,0.61219,0.61876,0.624604,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,99,highUnequal,-0.461063339,-0.400033343,-0.345102979,-1.124413512,-1.058089624,-1.007671226,0.554047667,0.557246667,0.560492333,0.612211,0.61876,0.624604,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,100,highUnequal,-0.46604294,-0.403093035,-0.350054963,-1.12462588,-1.05800793,-1.007077447,0.554061,0.557246667,0.560498667,0.612232,0.61876,0.624604,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,30,modUnequal,-0.458505024,0.002292117,0.291070893,-1.508854167,-0.702200577,-0.217056918,0.005004333,0.008586667,0.014167333,0.0056,0.00962,0.016466,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,31,modUnequal,-0.320447958,0.022556028,0.2477876,-1.242454955,-0.697231735,-0.28938015,0.005832667,0.010146667,0.01671,0.006478,0.01132,0.019624,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,32,modUnequal,-0.303187545,0.022239166,0.215537837,-1.211458333,-0.672839506,-0.346171171,0.006979667,0.011973333,0.019862,0.007716,0.0134,0.022647,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,33,modUnequal,-0.264471243,0.02311308,0.19874616,-1.161923805,-0.661131004,-0.388691342,0.008262667,0.01422,0.023599,0.009274,0.01594,0.026267,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,34,modUnequal,-0.195567757,0.01858575,0.173614568,-1.038831798,-0.67451769,-0.412509879,0.009748333,0.0167,0.027618,0.010872,0.01896,0.030997,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,35,modUnequal,-0.176611811,0.027495867,0.159669818,-0.996008403,-0.672945911,-0.454718137,0.011418,0.019673333,0.032348333,0.012775,0.0221,0.036758,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,36,modUnequal,-0.167775746,0.00891974,0.165808522,-0.988665501,-0.694453087,-0.439135338,0.013438333,0.023206667,0.037808333,0.015056,0.02616,0.043307,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,37,modUnequal,-0.130382865,0.00258402,0.154907761,-0.922685185,-0.699444956,-0.455204752,0.015921,0.027573333,0.044036,0.017637,0.0306,0.050692,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,38,modUnequal,-0.151587683,-0.001262096,0.144155008,-0.948888092,-0.695615655,-0.475734153,0.018649,0.0323,0.050975,0.020791,0.03596,0.058634,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,39,modUnequal,-0.134412575,0.001115909,0.125571275,-0.919238921,-0.690759948,-0.498402475,0.022096,0.03808,0.060074333,0.024046,0.04228,0.068521,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,40,modUnequal,-0.131738813,0.000731943,0.126977974,-0.90254913,-0.682028518,-0.497790963,0.026172667,0.044673333,0.070106333,0.028291,0.04914,0.080174,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,41,modUnequal,-0.137084155,0.001407913,0.101636737,-0.890915596,-0.6774859,-0.515839438,0.030555667,0.052226667,0.081792667,0.033273,0.05768,0.092412,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,42,modUnequal,-0.1258444,-0.002467978,0.11044207,-0.880752082,-0.677565301,-0.509593181,0.035479333,0.060446667,0.094869333,0.038934,0.06704,0.106366,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,43,modUnequal,-0.112271922,0.000401692,0.098897826,-0.850865672,-0.67476238,-0.51555139,0.041531333,0.070566667,0.109034,0.045051,0.0783,0.121569,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,44,modUnequal,-0.09712971,0.001483718,0.076404282,-0.824222506,-0.670991618,-0.544966066,0.048781333,0.081653333,0.124778667,0.052969,0.09106,0.14036,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,45,modUnequal,-0.094895018,-0.000771533,0.065228316,-0.817161102,-0.671706955,-0.558269782,0.056340333,0.094366667,0.142656667,0.062619,0.10524,0.16005,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,46,modUnequal,-0.089579207,0.000503609,0.070575756,-0.804332687,-0.657724917,-0.553486881,0.065610667,0.108466667,0.161840667,0.072683,0.12012,0.181491,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,47,modUnequal,-0.07956682,-0.006990746,0.068248247,-0.772603595,-0.661618874,-0.549689618,0.075718,0.125033333,0.182795333,0.083335,0.13866,0.203525,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,48,modUnequal,-0.079214001,-0.003798159,0.055108336,-0.759724329,-0.660211152,-0.561738874,0.087201333,0.142906667,0.205708333,0.09706,0.15828,0.22928,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,49,modUnequal,-0.074574839,-0.00391596,0.051050439,-0.751443387,-0.659673271,-0.577690991,0.100619667,0.16204,0.228900667,0.111382,0.1804,0.255816,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,50,modUnequal,-0.080965226,-0.005900281,0.047421518,-0.747415254,-0.652882785,-0.577724254,0.115787667,0.182646667,0.253029667,0.127834,0.2034,0.282656,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,51,modUnequal,-0.07704718,-0.010939331,0.039005947,-0.735220605,-0.646742078,-0.57781583,0.132007667,0.204933333,0.277692667,0.1461,0.2281,0.311218,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,52,modUnequal,-0.073668211,-0.015751975,0.035624803,-0.730464623,-0.650372614,-0.574399412,0.150080667,0.228433333,0.302655,0.165911,0.25492,0.33914,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,53,modUnequal,-0.067654821,-0.016695544,0.044731884,-0.714581752,-0.646088808,-0.57042483,0.169792333,0.252193333,0.328257333,0.188622,0.2831,0.366379,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,54,modUnequal,-0.070116753,-0.016774682,0.032610215,-0.708228508,-0.642807879,-0.564593249,0.191110333,0.277166667,0.352699333,0.212103,0.31062,0.393666,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,55,modUnequal,-0.065543857,-0.021703278,0.03021581,-0.693061932,-0.636788384,-0.566972074,0.213877667,0.302973333,0.375932667,0.236644,0.33748,0.420196,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,56,modUnequal,-0.072413161,-0.02427351,0.025277436,-0.688920653,-0.63244478,-0.577041499,0.238000333,0.3282,0.397915667,0.262637,0.36506,0.446072,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,57,modUnequal,-0.077115732,-0.026962161,0.018785712,-0.68139826,-0.628451578,-0.575769075,0.262828333,0.352686667,0.418085333,0.29068,0.39288,0.467897,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,58,modUnequal,-0.079776582,-0.029603008,0.016527195,-0.676162666,-0.624469249,-0.572159592,0.288282,0.376533333,0.437317,0.318503,0.41804,0.489975,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,59,modUnequal,-0.081300801,-0.030995414,0.010601002,-0.672595558,-0.619154485,-0.565559689,0.313720667,0.398813333,0.453987,0.345324,0.44244,0.508233,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,60,modUnequal,-0.087030043,-0.03663084,0.00264363,-0.65950441,-0.612070073,-0.563223574,0.338531,0.419153333,0.469645333,0.373207,0.46516,0.525,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,61,modUnequal,-0.083210515,-0.041470583,-0.004639688,-0.656675502,-0.609954608,-0.5652009,0.362846333,0.438153333,0.483619,0.399392,0.48598,0.539641,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,62,modUnequal,-0.088812285,-0.046137201,-0.006344348,-0.652910599,-0.60689073,-0.563799844,0.386262667,0.4554,0.495539333,0.425656,0.50546,0.552851,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,63,modUnequal,-0.089761685,-0.04945216,-0.011713415,-0.648681372,-0.602511458,-0.562655297,0.408200333,0.470546667,0.505588333,0.449592,0.52184,0.563435,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,64,modUnequal,-0.094984135,-0.052348838,-0.011435747,-0.641104448,-0.598434747,-0.558301335,0.428215,0.4842,0.513835333,0.471748,0.53596,0.573032,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,65,modUnequal,-0.097346257,-0.055619282,-0.012042118,-0.638545077,-0.594623998,-0.549662237,0.445917667,0.49564,0.521055667,0.490689,0.54866,0.580187,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,66,modUnequal,-0.105371882,-0.060903245,-0.015786018,-0.634852386,-0.590007843,-0.545950166,0.461849333,0.505713333,0.527086667,0.508552,0.55988,0.587063,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,67,modUnequal,-0.114910671,-0.0660795,-0.021518983,-0.632284037,-0.585778111,-0.546568673,0.476182333,0.51408,0.532350667,0.523275,0.57002,0.593606,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,68,modUnequal,-0.112833941,-0.068194603,-0.028610605,-0.626533093,-0.583161929,-0.543577614,0.489606667,0.52088,0.536627667,0.538267,0.57814,0.598324,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,69,modUnequal,-0.114545753,-0.070771334,-0.031006082,-0.623933943,-0.578056809,-0.541896582,0.500372333,0.526846667,0.540516333,0.550862,0.58528,0.602595,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,70,modUnequal,-0.120161273,-0.072036912,-0.036681747,-0.621343041,-0.578406896,-0.542140303,0.509822,0.531966667,0.543996333,0.561959,0.59078,0.605981,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,71,modUnequal,-0.121701961,-0.078712906,-0.036919569,-0.618621664,-0.576465096,-0.541467327,0.517935667,0.536346667,0.546529333,0.57104,0.59542,0.608755,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,72,modUnequal,-0.128202582,-0.080270135,-0.039362657,-0.612041319,-0.574183244,-0.539127731,0.52486,0.539926667,0.548657,0.579223,0.59934,0.611269,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,73,modUnequal,-0.129270115,-0.080576192,-0.039486622,-0.610452675,-0.571071674,-0.537757726,0.530287333,0.543093333,0.550371,0.58548,0.6027,0.613065,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,74,modUnequal,-0.131718715,-0.084019971,-0.043972367,-0.607766454,-0.570264697,-0.535798813,0.535275333,0.545586667,0.552077,0.590597,0.6051,0.61468,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,75,modUnequal,-0.134223289,-0.08739879,-0.046737784,-0.604015052,-0.569019322,-0.534862735,0.539121,0.54766,0.553377667,0.594735,0.6075,0.615922,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,76,modUnequal,-0.139800855,-0.090742955,-0.048613545,-0.602838863,-0.568710486,-0.535548796,0.542077667,0.54938,0.554457333,0.5986,0.60964,0.616983,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,77,modUnequal,-0.143445272,-0.094624566,-0.051054435,-0.600636148,-0.567320137,-0.536150441,0.544477,0.55088,0.555462333,0.601456,0.61134,0.618444,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,78,modUnequal,-0.143916415,-0.097401537,-0.052079069,-0.601282634,-0.565452003,-0.53409088,0.546106333,0.5519,0.556101,0.603438,0.61276,0.61973,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,79,modUnequal,-0.149787948,-0.100181334,-0.05394678,-0.60183293,-0.56570815,-0.534337284,0.547821667,0.552766667,0.556654667,0.605558,0.61382,0.620694,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,80,modUnequal,-0.15038479,-0.100383637,-0.057957509,-0.600594545,-0.565198452,-0.534718488,0.549126333,0.553486667,0.557297667,0.60692,0.61472,0.621534,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,81,modUnequal,-0.150603764,-0.103035989,-0.06124063,-0.600228795,-0.564267275,-0.535565745,0.550328,0.554226667,0.557824,0.608163,0.61546,0.622355,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,82,modUnequal,-0.154034414,-0.1058854,-0.062395505,-0.601026074,-0.563758394,-0.534540151,0.551246667,0.55486,0.558152333,0.609127,0.6161,0.622936,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,83,modUnequal,-0.154345966,-0.108215216,-0.064804887,-0.600471304,-0.562967872,-0.533618884,0.551877333,0.555293333,0.558484333,0.609708,0.61662,0.623258,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,84,modUnequal,-0.157069561,-0.110877528,-0.06740466,-0.600520992,-0.564043959,-0.533282014,0.552330667,0.555606667,0.558809667,0.610055,0.61698,0.623534,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,85,modUnequal,-0.159790409,-0.113328565,-0.0710583,-0.600298756,-0.563181786,-0.533240249,0.552704667,0.555893333,0.559093333,0.61047,0.61746,0.623732,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,86,modUnequal,-0.164279105,-0.116370542,-0.072625499,-0.600313999,-0.562785505,-0.533369593,0.553006333,0.556173333,0.559367,0.610792,0.61776,0.623829,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,87,modUnequal,-0.166873725,-0.120135428,-0.076037868,-0.60016744,-0.562712168,-0.533546968,0.553241,0.5564,0.559634333,0.610977,0.61798,0.624067,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,88,modUnequal,-0.17010456,-0.121903541,-0.079369823,-0.599354776,-0.562650151,-0.533825305,0.553341333,0.556566667,0.559787333,0.611177,0.61822,0.624109,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,89,modUnequal,-0.174603305,-0.125542573,-0.08195712,-0.598911975,-0.562360279,-0.53397306,0.553492333,0.556693333,0.559901667,0.611419,0.61838,0.624151,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,90,modUnequal,-0.174796761,-0.127141141,-0.085435319,-0.59889325,-0.562704959,-0.534220193,0.553618,0.5568,0.559996333,0.611577,0.61848,0.62425,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,91,modUnequal,-0.17772526,-0.128512926,-0.089438183,-0.598764383,-0.562766117,-0.534033948,0.553698667,0.55688,0.56011,0.611695,0.61858,0.624309,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,92,modUnequal,-0.180273987,-0.130976025,-0.091426184,-0.598938476,-0.562986387,-0.533354694,0.553804,0.55694,0.560206,0.611878,0.61864,0.624347,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,93,modUnequal,-0.182267081,-0.132905402,-0.092627629,-0.598548376,-0.562760337,-0.533381933,0.553884,0.557033333,0.560265667,0.612013,0.61868,0.624347,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,94,modUnequal,-0.185180699,-0.133959896,-0.094831645,-0.598510723,-0.562760339,-0.533611869,0.553936,0.5571,0.560320333,0.612032,0.61868,0.624366,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,95,modUnequal,-0.188093059,-0.138065374,-0.098972919,-0.598173831,-0.562696831,-0.533478063,0.553961333,0.557166667,0.560373,0.612133,0.61874,0.624423,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,96,modUnequal,-0.18942395,-0.140033441,-0.102591135,-0.598207294,-0.56294712,-0.533466448,0.554007667,0.557186667,0.560413,0.612171,0.61874,0.624541,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,97,modUnequal,-0.192598491,-0.142484895,-0.104321321,-0.597950756,-0.563100279,-0.533699526,0.554014,0.557213333,0.560425667,0.612171,0.61874,0.624604,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,98,modUnequal,-0.197437333,-0.145498326,-0.104886921,-0.597966197,-0.562809714,-0.533699526,0.554014,0.557233333,0.560465667,0.61219,0.61876,0.624604,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,99,modUnequal,-0.199328086,-0.148092206,-0.107716602,-0.597978664,-0.562740913,-0.533699526,0.554047667,0.557246667,0.560492333,0.612211,0.61876,0.624604,6.0044895,6.00492,6.005521,47,50,53
0.1,0.2,0.1,100,100,modUnequal,-0.201955646,-0.150125793,-0.110642181,-0.598008578,-0.562334885,-0.533789761,0.554061,0.557246667,0.560498667,0.612232,0.61876,0.624604,6.0044895,6.00492,6.005521,47,50,53
